source_url,strict_member_name,permissive_member_name,merged_member_name,strict_position_count,permissive_position_count,merged_position_count,strict_contact_count,permissive_contact_count,merged_contact_count,strict_education_count,permissive_education_count,merged_education_count,strict_research_area_count,permissive_research_area_count,merged_research_area_count,strict_activity_count,permissive_activity_count,merged_activity_count,strict_publication_count,permissive_publication_count,merged_publication_count,strict_news_count,permissive_news_count,merged_news_count,strict_research_areas,permissive_research_areas,permissive_strict_research_area_count,permissive_strict_research_areas,merged_research_areas,permissive_only_research_areas,strict_positions_preview,permissive_positions_preview,merged_positions_preview,strict_activity_preview,permissive_activity_preview,merged_activity_preview
https://profiles.ucalgary.ca/stephen-west,Stephen West,Stephen West,Stephen West,6,6,6,1,1,1,2,2,2,6,18,18,5,5,5,15,15,15,0,0,0,injury & concussion prevention | epidemiology | injury burden | journal of sports science | submitted to international journal of sports science | 877 injury events,injury & concussion prevention | epidemiology | injury burden | journal of sports science | submitted to international journal of sports science | 877 injury events | south african journal of sports medicine | international journal of sports medicine | british journal of sports medicine | journal of sport sciences: 38 (3) | sports: 7(5) | journal of sports science and medicine: 17 (3) | submitted to international journal of sports science and coaching | sports medicine (in press) | clinical journal of sports medicine [in press] | british journal of sports medicine:51 | returning to play after prolonged training restrictions in professional collision sports | trends in match concussion incidence,0,,injury & concussion prevention | epidemiology | injury burden | journal of sports science | submitted to international journal of sports science | 877 injury events | south african journal of sports medicine | international journal of sports medicine | british journal of sports medicine | journal of sport sciences: 38 (3) | sports: 7(5) | journal of sports science and medicine: 17 (3) | submitted to international journal of sports science and coaching | sports medicine (in press) | clinical journal of sports medicine [in press] | british journal of sports medicine:51 | returning to play after prolonged training restrictions in professional collision sports | trends in match concussion incidence,south african journal of sports medicine | international journal of sports medicine | british journal of sports medicine | journal of sport sciences: 38 (3) | sports: 7(5) | journal of sports science and medicine: 17 (3) | submitted to international journal of sports science and coaching | sports medicine (in press) | clinical journal of sports medicine [in press] | british journal of sports medicine:51 | returning to play after prolonged training restrictions in professional collision sports | trends in match concussion incidence,Assistant Professor | Faculty of Kinesiology | Child Health & Wellness Researcher,Assistant Professor | Faculty of Kinesiology | Child Health & Wellness Researcher,Assistant Professor | Faculty of Kinesiology | Child Health & Wellness Researcher,"Postdoctoral Fellowship for 2021-2023, CIHR. 2021 | Postdoctoral Scholarship, O’Brien Institute for Public Health . 2020 | Brain and Mental Health (2015-2021)","Postdoctoral Fellowship for 2021-2023, CIHR. 2021 | Postdoctoral Scholarship, O’Brien Institute for Public Health . 2020 | Brain and Mental Health (2015-2021)","Postdoctoral Fellowship for 2021-2023, CIHR. 2021 | Postdoctoral Scholarship, O’Brien Institute for Public Health . 2020 | Brain and Mental Health (2015-2021)"
https://profiles.ucalgary.ca/steven-casha,Steven Casha,Steven Casha,Steven Casha,2,2,2,2,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,pain | spine surgery,pain | spine surgery,0,,pain | spine surgery,,Full Member | Hotchkiss Brain Institute,Full Member | Hotchkiss Brain Institute,Full Member | Hotchkiss Brain Institute,,,
https://profiles.ucalgary.ca/steven-peters,Steven Peters,Steven Peters,Steven Peters,3,3,3,2,2,2,0,0,0,3,3,3,4,4,4,0,0,0,0,0,0,stroke | biomarkers for differentiation of atherosclerotic | genetic causes,stroke | biomarkers for differentiation of atherosclerotic | genetic causes,0,,stroke | biomarkers for differentiation of atherosclerotic | genetic causes,,Clinical Assistant Professor | Hotchkiss Brain Institute | Full Member,Clinical Assistant Professor | Hotchkiss Brain Institute | Full Member,Clinical Assistant Professor | Hotchkiss Brain Institute | Full Member,"Research activities | Aim to establish a registry of cerebral vasculopathies focusing on imaging and biomarkers for differentiation of atherosclerotic, inflammatory and genetic causes. | Support of stroke clinical trial infrastructure through active patient recruitment and enrollment.","Research activities | Aim to establish a registry of cerebral vasculopathies focusing on imaging and biomarkers for differentiation of atherosclerotic, inflammatory and genetic causes. | Support of stroke clinical trial infrastructure through active patient recruitment and enrollment.","Research activities | Aim to establish a registry of cerebral vasculopathies focusing on imaging and biomarkers for differentiation of atherosclerotic, inflammatory and genetic causes. | Support of stroke clinical trial infrastructure through active patient recruitment and enrollment."
https://profiles.ucalgary.ca/steven-prescott,Steven Prescott,Steven Prescott,Steven Prescott,6,6,6,1,1,1,5,5,5,2,2,2,8,8,8,0,0,0,0,0,0,machine learning | pain,machine learning | pain,0,,machine learning | pain,,Full Professor | Cumming School of Medicine | Full Member,Full Professor | Cumming School of Medicine | Full Member,Full Professor | Cumming School of Medicine | Full Member,"Canada Research Chair (Tier I) in Neural Coding, CIHR. 2025 | Early Researcher Award, Ontario Ministry of Research and Innovation. 2014 | New Investigator Award, CIHR. 2013","Canada Research Chair (Tier I) in Neural Coding, CIHR. 2025 | Early Researcher Award, Ontario Ministry of Research and Innovation. 2014 | New Investigator Award, CIHR. 2013","Canada Research Chair (Tier I) in Neural Coding, CIHR. 2025 | Early Researcher Award, Ontario Ministry of Research and Innovation. 2014 | New Investigator Award, CIHR. 2013"
https://profiles.ucalgary.ca/susan-annetta-graham,Susan Annetta Graham,Susan Annetta Graham,Susan Annetta Graham,13,13,13,4,4,4,3,3,3,3,9,9,12,12,12,2,2,2,6,6,6,cognitive development | child development | social-cognitive development,"cognitive development | child development | social-cognitive development | research cognitive development speech/language development summary dr | these early-emerging developmental issues are often long-lasting and have cascading effects over development | cognitive development speech/language development summary dr | speech/language development | research areas of research cognitive development speech/language development summary dr | one year in, the summit transforms mental health care for youth in calgary",0,,"cognitive development | child development | social-cognitive development | research cognitive development speech/language development summary dr | these early-emerging developmental issues are often long-lasting and have cascading effects over development | cognitive development speech/language development summary dr | speech/language development | research areas of research cognitive development speech/language development summary dr | one year in, the summit transforms mental health care for youth in calgary","research cognitive development speech/language development summary dr | these early-emerging developmental issues are often long-lasting and have cascading effects over development | cognitive development speech/language development summary dr | speech/language development | research areas of research cognitive development speech/language development summary dr | one year in, the summit transforms mental health care for youth in calgary",Director | Alberta Children's Hospital Research Institute | Scientific Director,Director | Alberta Children's Hospital Research Institute | Scientific Director,Director | Alberta Children's Hospital Research Institute | Scientific Director,"Peak Scholar, University of Calgary, The University of Calgary. 2018 | University of Calgary Nomination for Canadian Association of Graduate Studies Outstanding Graduate Mentorship Award, Canadian Association for Graduate Studies. 2018 | GREAT Supervisor Award, Faculty of Graduate Studies, University of Calgary, The University of Calgary. 2017","Peak Scholar, University of Calgary, The University of Calgary. 2018 | University of Calgary Nomination for Canadian Association of Graduate Studies Outstanding Graduate Mentorship Award, Canadian Association for Graduate Studies. 2018 | GREAT Supervisor Award, Faculty of Graduate Studies, University of Calgary, The University of Calgary. 2017","Peak Scholar, University of Calgary, The University of Calgary. 2018 | University of Calgary Nomination for Canadian Association of Graduate Studies Outstanding Graduate Mentorship Award, Canadian Association for Graduate Studies. 2018 | GREAT Supervisor Award, Faculty of Graduate Studies, University of Calgary, The University of Calgary. 2017"
https://profiles.ucalgary.ca/svetlana-yanushkevich,Svetlana Yanushkevich,Svetlana Yanushkevich,Svetlana Yanushkevich,5,5,5,4,4,4,3,3,3,8,11,11,23,23,23,3,3,3,0,0,0,machine learning | biometrics for healthcare | medical image processing | biomedical signal processing | wearables for biomedical applications | biomedical data analysis and decision support | biomedical application | biomedical data analysis,"machine learning | biometrics for healthcare | medical image processing | biomedical signal processing | wearables for biomedical applications | biomedical data analysis and decision support | biomedical application | biomedical data analysis | biometrics for healthcare, medical image processing, biomedical signal processing, wearables for biomedical applications | societies digital worlds health | health and life",0,,"machine learning | biometrics for healthcare | medical image processing | biomedical signal processing | wearables for biomedical applications | biomedical data analysis and decision support | biomedical application | biomedical data analysis | biometrics for healthcare, medical image processing, biomedical signal processing, wearables for biomedical applications | societies digital worlds health | health and life","biometrics for healthcare, medical image processing, biomedical signal processing, wearables for biomedical applications | societies digital worlds health | health and life",Professor | Schulich School of Engineering | Full Member,Professor | Schulich School of Engineering | Full Member,Professor | Schulich School of Engineering | Full Member,Course number Course title Semester | ENCM 509 Fundamentals of Biometric Systems Design Winter 2025 | ENCM 509 Fundamentals of Biometric Systems Design Winter 2024,Course number Course title Semester | ENCM 509 Fundamentals of Biometric Systems Design Winter 2025 | ENCM 509 Fundamentals of Biometric Systems Design Winter 2024,Course number Course title Semester | ENCM 509 Fundamentals of Biometric Systems Design Winter 2025 | ENCM 509 Fundamentals of Biometric Systems Design Winter 2024
https://profiles.ucalgary.ca/tak-ho-chu,Tak Ho Chu,Tak Ho Chu,Tak Ho Chu,4,4,4,2,2,2,2,2,2,7,11,11,2,2,2,6,6,6,0,0,0,peripheral nerve injury | schwann cell biology | glial cells in the peripheral nervous system | support neuron survival | porcine schwann cells | nerve-derived schwann cells reveals many similarities | subtle genomic,peripheral nerve injury | schwann cell biology | glial cells in the peripheral nervous system | support neuron survival | porcine schwann cells | nerve-derived schwann cells reveals many similarities | subtle genomic | research peripheral nerve injury | more information pubmed | molecular therapy methods & clinical development | perineurial windows is critical for experimental reverse end-to-side nerve transfer,0,,peripheral nerve injury | schwann cell biology | glial cells in the peripheral nervous system | support neuron survival | porcine schwann cells | nerve-derived schwann cells reveals many similarities | subtle genomic | research peripheral nerve injury | more information pubmed | molecular therapy methods & clinical development | perineurial windows is critical for experimental reverse end-to-side nerve transfer,research peripheral nerve injury | more information pubmed | molecular therapy methods & clinical development | perineurial windows is critical for experimental reverse end-to-side nerve transfer,Research Associate | Cumming School of Medicine | Associate Member,Research Associate | Cumming School of Medicine | Associate Member,Research Associate | Cumming School of Medicine | Associate Member,"My research interests are in peripheral nerve injuries and repair. My major focus is on how Schwann cells, glial cells in the peripheral nervous system, support neuron survival and axon regeneration a | Pubmed","My research interests are in peripheral nerve injuries and repair. My major focus is on how Schwann cells, glial cells in the peripheral nervous system, support neuron survival and axon regeneration a | Pubmed","My research interests are in peripheral nerve injuries and repair. My major focus is on how Schwann cells, glial cells in the peripheral nervous system, support neuron survival and axon regeneration a | Pubmed"
https://profiles.ucalgary.ca/tamara-bodnar,Tamara Bodnar,Tamara Bodnar,Tamara Bodnar,7,7,7,1,1,1,3,3,3,8,13,13,3,3,3,1,1,1,0,0,0,key domains of interest include: the gut-brain-immune axis | brain development | immune function | clinical populations to include social determinants of health | examining outcomes in early life | developmental origins of health and disease | developmental origins of health | disease broadly,"key domains of interest include: the gut-brain-immune axis | brain development | immune function | clinical populations to include social determinants of health | examining outcomes in early life | developmental origins of health and disease | developmental origins of health | disease broadly | an emphasis on risk vs. resilience | research developmental origins of health and disease broadly, my research focuses on | key domains of interest include: the gut-brain-immune axis, brain development, immune function, and neurodegeneration | developmental origins of health and disease broadly, my research focuses on | chronic disease",0,,"key domains of interest include: the gut-brain-immune axis | brain development | immune function | clinical populations to include social determinants of health | examining outcomes in early life | developmental origins of health and disease | developmental origins of health | disease broadly | an emphasis on risk vs. resilience | research developmental origins of health and disease broadly, my research focuses on | key domains of interest include: the gut-brain-immune axis, brain development, immune function, and neurodegeneration | developmental origins of health and disease broadly, my research focuses on | chronic disease","an emphasis on risk vs. resilience | research developmental origins of health and disease broadly, my research focuses on | key domains of interest include: the gut-brain-immune axis, brain development, immune function, and neurodegeneration | developmental origins of health and disease broadly, my research focuses on | chronic disease",Assistant Professor | Faculty of Science | Azrieli Accelerator Assistant Professor in Transdisciplinary Neurodevelopment Research,Assistant Professor | Faculty of Science | Azrieli Accelerator Assistant Professor in Transdisciplinary Neurodevelopment Research,Assistant Professor | Faculty of Science | Azrieli Accelerator Assistant Professor in Transdisciplinary Neurodevelopment Research,"Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025) | Infections, Inflammations and Chronic Diseases (2015-2021)","Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025) | Infections, Inflammations and Chronic Diseases (2015-2021)","Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025) | Infections, Inflammations and Chronic Diseases (2015-2021)"
https://profiles.ucalgary.ca/tamara-pringsheim,Tamara Pringsheim,Tamara Pringsheim,Tamara Pringsheim,6,6,6,2,2,2,3,3,3,7,7,7,2,2,2,1,1,1,0,0,0,clinical practice guidelines | movement disorders | chronic disease | rational pharmacotherapy | evidence-based treatment for neurological | mental health disorders | neurology and mental health,clinical practice guidelines | movement disorders | chronic disease | rational pharmacotherapy | evidence-based treatment for neurological | mental health disorders | neurology and mental health,0,,clinical practice guidelines | movement disorders | chronic disease | rational pharmacotherapy | evidence-based treatment for neurological | mental health disorders | neurology and mental health,,Professor | Cumming School of Medicine | Child Health & Wellness Researcher,Professor | Cumming School of Medicine | Child Health & Wellness Researcher,Professor | Cumming School of Medicine | Child Health & Wellness Researcher,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025)
https://profiles.ucalgary.ca/tanya-mudry,Tanya Mudry,Tanya Mudry,Tanya Mudry,5,5,5,3,3,3,4,4,4,11,20,20,27,27,27,7,7,7,0,0,0,social recovery of critical care survivors | mental wellbeing | addiction and addictive behaviours | collaborative practices in therapy | qualitative psychotherapy process research | social constructionist approaches to counselling | social practice | family therapy | social constructionist approaches to counselling and psychotherapy | excessive behaviours | youth mental health,"social recovery of critical care survivors | mental wellbeing | addiction and addictive behaviours | collaborative practices in therapy | qualitative psychotherapy process research | social constructionist approaches to counselling | social practice | family therapy | social constructionist approaches to counselling and psychotherapy | excessive behaviours | youth mental health | caregivers, 3) investigating burnout | sshrc insight development grant | office of research development and enhancement grant to support tri-council application | critical drug studies collective: catalyzing transdisciplinary qualitative | family life: a pilot project | social recovery processes of critical care patients | office of research development | recovery as social practice . mudry | palgrave encyclopedia of critical perspectives on mental health",0,,"social recovery of critical care survivors | mental wellbeing | addiction and addictive behaviours | collaborative practices in therapy | qualitative psychotherapy process research | social constructionist approaches to counselling | social practice | family therapy | social constructionist approaches to counselling and psychotherapy | excessive behaviours | youth mental health | caregivers, 3) investigating burnout | sshrc insight development grant | office of research development and enhancement grant to support tri-council application | critical drug studies collective: catalyzing transdisciplinary qualitative | family life: a pilot project | social recovery processes of critical care patients | office of research development | recovery as social practice . mudry | palgrave encyclopedia of critical perspectives on mental health","caregivers, 3) investigating burnout | sshrc insight development grant | office of research development and enhancement grant to support tri-council application | critical drug studies collective: catalyzing transdisciplinary qualitative | family life: a pilot project | social recovery processes of critical care patients | office of research development | recovery as social practice . mudry | palgrave encyclopedia of critical perspectives on mental health",Associate Professor | Werklund School of Education | Full Member,Associate Professor | Werklund School of Education | Full Member,Associate Professor | Werklund School of Education | Full Member,Course number Course title Semester | EDPS 600 LAB 01 B01 Thr'y Cncptlzn's Intrvntn's I 2021 | EDPS 600 LEC 01 01 Thr'y Cncptlzn's Intrvntn's I 2021,Course number Course title Semester | EDPS 600 LAB 01 B01 Thr'y Cncptlzn's Intrvntn's I 2021 | EDPS 600 LEC 01 01 Thr'y Cncptlzn's Intrvntn's I 2021,Course number Course title Semester | EDPS 600 LAB 01 B01 Thr'y Cncptlzn's Intrvntn's I 2021 | EDPS 600 LEC 01 01 Thr'y Cncptlzn's Intrvntn's I 2021
https://profiles.ucalgary.ca/theresa-green,Theresa Green,Theresa Green,Theresa Green,8,8,8,3,3,3,3,3,3,9,9,9,1,1,1,2,2,2,0,0,0,stroke | depression | impact of neurological disease | caregiver outcomes | rehabilitation nursing | clinical practice guidelines | rehabilitation settings (stand-alone | integrated service models) | post-acute transitional care (rehabilitation,stroke | depression | impact of neurological disease | caregiver outcomes | rehabilitation nursing | clinical practice guidelines | rehabilitation settings (stand-alone | integrated service models) | post-acute transitional care (rehabilitation,0,,stroke | depression | impact of neurological disease | caregiver outcomes | rehabilitation nursing | clinical practice guidelines | rehabilitation settings (stand-alone | integrated service models) | post-acute transitional care (rehabilitation,,Adjunct Associate Professor | Faculty of Nursing | Conjoint Professor,Adjunct Associate Professor | Faculty of Nursing | Conjoint Professor,Adjunct Associate Professor | Faculty of Nursing | Conjoint Professor,Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021)
https://profiles.ucalgary.ca/thomas-erskine-feasby,Thomas Erskine Feasby,Thomas Erskine Feasby,Thomas Erskine Feasby,6,6,6,2,2,2,2,2,2,1,1,1,4,4,4,0,0,0,0,0,0,stroke,stroke,0,,stroke,,Adjunct Professor | Cumming School of Medicine | Cumming School of Medicine,Adjunct Professor | Cumming School of Medicine | Cumming School of Medicine,Adjunct Professor | Cumming School of Medicine | Cumming School of Medicine,"Distinguished Service Award, Alberta Medical Association. 2014 | Rhodes Trust Inspirational Educator Award, Rhodes Trust. 2015 | Order of Canada, Governor General of Canada. 2017","Distinguished Service Award, Alberta Medical Association. 2014 | Rhodes Trust Inspirational Educator Award, Rhodes Trust. 2015 | Order of Canada, Governor General of Canada. 2017","Distinguished Service Award, Alberta Medical Association. 2014 | Rhodes Trust Inspirational Educator Award, Rhodes Trust. 2015 | Order of Canada, Governor General of Canada. 2017"
https://profiles.ucalgary.ca/thomas-raedler,Thomas Raedler,Thomas Raedler,Thomas Raedler,7,7,7,2,2,2,4,4,4,5,5,5,16,16,16,0,0,0,0,0,0,early psychosis | schizophrenia | anxiety disorders | psychiatric research | clinical psychiatry,early psychosis | schizophrenia | anxiety disorders | psychiatric research | clinical psychiatry,0,,early psychosis | schizophrenia | anxiety disorders | psychiatric research | clinical psychiatry,,Associate Professor - Medicine | Cumming School of Medicine | Full Member,Associate Professor - Medicine | Cumming School of Medicine | Full Member,Associate Professor - Medicine | Cumming School of Medicine | Full Member,"Evaluation, 2011 | Psychiatry Evaluations Coordinator, Faculty of Medicine, University of Calgary, 2010 | Resident Research Coordinator, Department of Psychiatry, 2010","Evaluation, 2011 | Psychiatry Evaluations Coordinator, Faculty of Medicine, University of Calgary, 2010 | Resident Research Coordinator, Department of Psychiatry, 2010","Evaluation, 2011 | Psychiatry Evaluations Coordinator, Faculty of Medicine, University of Calgary, 2010 | Resident Research Coordinator, Department of Psychiatry, 2010"
https://profiles.ucalgary.ca/timothy-shutt,Timothy Shutt,Timothy Shutt,Timothy Shutt,11,11,11,2,2,2,4,4,4,3,5,5,44,44,44,1,1,1,0,0,0,cell signaling | structure molecular biology | molecular biology and disease,cell signaling | structure molecular biology | molecular biology and disease | chronic disease | more information current research personnel: brendan woodward,0,,cell signaling | structure molecular biology | molecular biology and disease | chronic disease | more information current research personnel: brendan woodward,chronic disease | more information current research personnel: brendan woodward,Associate Professor | Cumming School of Medicine | Primary Member,Associate Professor | Cumming School of Medicine | Primary Member,Associate Professor | Cumming School of Medicine | Primary Member,"Course number Course title Semester | MDGE 629 Molecular Cancer Signal Networks Winter 2020, 2022 | MDSC 351 Honours Cellular and Molecular Biology Winter 2024, 2025, 2026","Course number Course title Semester | MDGE 629 Molecular Cancer Signal Networks Winter 2020, 2022 | MDSC 351 Honours Cellular and Molecular Biology Winter 2024, 2025, 2026","Course number Course title Semester | MDGE 629 Molecular Cancer Signal Networks Winter 2020, 2022 | MDSC 351 Honours Cellular and Molecular Biology Winter 2024, 2025, 2026"
https://profiles.ucalgary.ca/tolulope-sajobi,Tolulope Sajobi,Tolulope Sajobi,Tolulope Sajobi,7,7,7,2,2,2,3,3,3,9,9,9,28,28,28,0,0,0,2,2,2,patient-reported outcomes | clinical trials | cardiology | epidemiology | clinical practice guidelines | clinical outcomes | machine learning | stroke | data-driven machine-learning methods to efficiently cluster (i,patient-reported outcomes | clinical trials | cardiology | epidemiology | clinical practice guidelines | clinical outcomes | machine learning | stroke | data-driven machine-learning methods to efficiently cluster (i,0,,patient-reported outcomes | clinical trials | cardiology | epidemiology | clinical practice guidelines | clinical outcomes | machine learning | stroke | data-driven machine-learning methods to efficiently cluster (i,,Professor | Cumming School of Medicine | Cumming School of Medicine,Professor | Cumming School of Medicine | Cumming School of Medicine,Professor | Cumming School of Medicine | Cumming School of Medicine,Course number Course title Semester | MDCH 611 LEC 01 01 (VETM611)Models Hlth Outcomes 2020 | MDCH 611 TUT 01 T01 (VETM611)Models Hlth Outcomes 2021,Course number Course title Semester | MDCH 611 LEC 01 01 (VETM611)Models Hlth Outcomes 2020 | MDCH 611 TUT 01 T01 (VETM611)Models Hlth Outcomes 2021,Course number Course title Semester | MDCH 611 LEC 01 01 (VETM611)Models Hlth Outcomes 2020 | MDCH 611 TUT 01 T01 (VETM611)Models Hlth Outcomes 2021
https://profiles.ucalgary.ca/tuan-trang,Tuan Trang,Tuan Trang,Tuan Trang,2,2,2,2,2,2,2,2,2,4,5,5,17,17,17,0,0,0,0,0,0,pain | discovering the fundamental molecules | apparently similar disorders | es on discovering the fundamental molecules,pain | discovering the fundamental molecules | apparently similar disorders | es on discovering the fundamental molecules | chronic disease,0,,pain | discovering the fundamental molecules | apparently similar disorders | es on discovering the fundamental molecules | chronic disease,chronic disease,Professor (Teaching & Research) | Faculty of Veterinary Medicine,Professor (Teaching & Research) | Faculty of Veterinary Medicine,Professor (Teaching & Research) | Faculty of Veterinary Medicine,"Research Excellence Award, Faculty of Veterinary Medicine. 2019 | Young Investigator Award - International Narcotics Research Conference, International Narcotics Research Conference. 2018 | Peak Scholar, University of Calgary. 2018","Research Excellence Award, Faculty of Veterinary Medicine. 2019 | Young Investigator Award - International Narcotics Research Conference, International Narcotics Research Conference. 2018 | Peak Scholar, University of Calgary. 2018","Research Excellence Award, Faculty of Veterinary Medicine. 2019 | Young Investigator Award - International Narcotics Research Conference, International Narcotics Research Conference. 2018 | Peak Scholar, University of Calgary. 2018"
https://profiles.ucalgary.ca/tyler-cluff,Tyler Cluff,Tyler Cluff,Tyler Cluff,4,4,4,2,2,2,4,4,4,5,8,8,6,6,6,0,0,0,0,0,0,neuroscience - motor control | control of voluntary movements | basic principles of sensory processing | functional magnetic resonance imaging | how they impact motor learning,neuroscience - motor control | control of voluntary movements | basic principles of sensory processing | functional magnetic resonance imaging | how they impact motor learning | we conduct experimental studies | research on motor learning will improve our | chronic disease,0,,neuroscience - motor control | control of voluntary movements | basic principles of sensory processing | functional magnetic resonance imaging | how they impact motor learning | we conduct experimental studies | research on motor learning will improve our | chronic disease,we conduct experimental studies | research on motor learning will improve our | chronic disease,Associate Professor | Faculty of Kinesiology | Full Member,Associate Professor | Faculty of Kinesiology | Full Member,Associate Professor | Faculty of Kinesiology | Full Member,Course number Course title Semester | KNES 451 LEC 01 Advanced Topics in Human Motor Control and Learning Winter 2022 | Brain and Mental Health (2015-2021),Course number Course title Semester | KNES 451 LEC 01 Advanced Topics in Human Motor Control and Learning Winter 2022 | Brain and Mental Health (2015-2021),Course number Course title Semester | KNES 451 LEC 01 Advanced Topics in Human Motor Control and Learning Winter 2022 | Brain and Mental Health (2015-2021)
https://profiles.ucalgary.ca/valerie-taylor,Valerie Taylor,Valerie Taylor,Valerie Taylor,10,10,10,1,1,1,3,3,3,9,9,9,1,1,1,0,0,0,0,0,0,mood disorders | functional magnetic resonance imaging | cardiovascular disease | clinical trial | bipolar diseases | depression | cardiovascular disease) on mental illness | impact of mental illness of medical comorbity | chronic disease,mood disorders | functional magnetic resonance imaging | cardiovascular disease | clinical trial | bipolar diseases | depression | cardiovascular disease) on mental illness | impact of mental illness of medical comorbity | chronic disease,0,,mood disorders | functional magnetic resonance imaging | cardiovascular disease | clinical trial | bipolar diseases | depression | cardiovascular disease) on mental illness | impact of mental illness of medical comorbity | chronic disease,,Professor | Cumming School of Medicine | Full Member,Professor | Cumming School of Medicine | Full Member,Professor | Cumming School of Medicine | Full Member,Child Health and Wellness (2020-2025),Child Health and Wellness (2020-2025),Child Health and Wellness (2020-2025)
https://profiles.ucalgary.ca/veronica-bruno,Veronica Bruno,Veronica Bruno,Veronica Bruno,8,8,8,2,2,2,2,2,2,4,7,7,24,24,24,1,1,1,0,0,0,movement disorders | parkinson disease | pain | epidemiology,"movement disorders | parkinson disease | pain | epidemiology | researcher-initiated therapeutic clinical trials | more information research team: beatrice achen | kirsten toews, research associate (community liaison)",0,,"movement disorders | parkinson disease | pain | epidemiology | researcher-initiated therapeutic clinical trials | more information research team: beatrice achen | kirsten toews, research associate (community liaison)","researcher-initiated therapeutic clinical trials | more information research team: beatrice achen | kirsten toews, research associate (community liaison)",Full Member | Hotchkiss Brain Institute | Associate Member,Full Member | Hotchkiss Brain Institute | Associate Member,Full Member | Hotchkiss Brain Institute | Associate Member,"Effect of different types of pain on quality of life in Parkinson's disease. Association with motor and non-motor symptoms, and caregiver burden. | Central mechanisms of pain subtypes in Parkinson's disease: a pilot structural and functional MRI study. | Development and validation of an assessment tool for pain in adult-onset idiopathic dystonia (dystonia pain scale - DPS). Collaboration with Dr. Davide Martino.","Effect of different types of pain on quality of life in Parkinson's disease. Association with motor and non-motor symptoms, and caregiver burden. | Central mechanisms of pain subtypes in Parkinson's disease: a pilot structural and functional MRI study. | Development and validation of an assessment tool for pain in adult-onset idiopathic dystonia (dystonia pain scale - DPS). Collaboration with Dr. Davide Martino.","Effect of different types of pain on quality of life in Parkinson's disease. Association with motor and non-motor symptoms, and caregiver burden. | Central mechanisms of pain subtypes in Parkinson's disease: a pilot structural and functional MRI study. | Development and validation of an assessment tool for pain in adult-onset idiopathic dystonia (dystonia pain scale - DPS). Collaboration with Dr. Davide Martino."
https://profiles.ucalgary.ca/victoria-burns,Victoria Burns,Victoria Burns,Victoria Burns,7,7,7,1,1,1,4,4,4,3,5,5,11,11,11,3,3,3,1,1,1,mental health and wellness | aging in place | i am a registered social worker,mental health and wellness | aging in place | i am a registered social worker | community-based participatory research | professional and community associations,0,,mental health and wellness | aging in place | i am a registered social worker | community-based participatory research | professional and community associations,community-based participatory research | professional and community associations,Associate Professor | Faculty of Social Work | Founder & Director University of Calgary Recovery Community & Recovery on Campus Alberta,Associate Professor | Faculty of Social Work | Founder & Director University of Calgary Recovery Community & Recovery on Campus Alberta,Associate Professor | Faculty of Social Work | Founder & Director University of Calgary Recovery Community & Recovery on Campus Alberta,Course number Course title Semester | SOWK 412 LAB 01 B01 Practicum II 2020 | SOWK 413 SEC 01 S01 Integrative Seminar II 2020,Course number Course title Semester | SOWK 412 LAB 01 B01 Practicum II 2020 | SOWK 413 SEC 01 S01 Integrative Seminar II 2020,Course number Course title Semester | SOWK 412 LAB 01 B01 Practicum II 2020 | SOWK 413 SEC 01 S01 Integrative Seminar II 2020
https://profiles.ucalgary.ca/vikram-karnik-0,Vikram Karnik,Vikram Karnik,Vikram Karnik,4,4,4,1,1,1,0,0,0,1,1,1,3,3,3,0,0,0,0,0,0,movement disorders,movement disorders,0,,movement disorders,,Clinical Assisant Professor | Cumming School of Medicine | Full Member,Clinical Assisant Professor | Cumming School of Medicine | Full Member,Clinical Assisant Professor | Cumming School of Medicine | Full Member,"Brain and Mental Health (2015-2021) | Dr. Vikram Karnik completed medical school at the University of Alberta and Neurology residency training at the University of Calgary. Following the completion of residency training, he completed a fe | Vikram works in the Movement Disorders, Urgent Neurology, and General Neurology clinics, and splits time between the South Health Campus, Foothills Medical Centre, and Rockyview General Hospital. He i","Brain and Mental Health (2015-2021) | Dr. Vikram Karnik completed medical school at the University of Alberta and Neurology residency training at the University of Calgary. Following the completion of residency training, he completed a fe | Vikram works in the Movement Disorders, Urgent Neurology, and General Neurology clinics, and splits time between the South Health Campus, Foothills Medical Centre, and Rockyview General Hospital. He i","Brain and Mental Health (2015-2021) | Dr. Vikram Karnik completed medical school at the University of Alberta and Neurology residency training at the University of Calgary. Following the completion of residency training, he completed a fe | Vikram works in the Movement Disorders, Urgent Neurology, and General Neurology clinics, and splits time between the South Health Campus, Foothills Medical Centre, and Rockyview General Hospital. He i"
